,Unnamed: 0,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints,TeamPPG,teamOPPG,TeamYPG,TeamPassPct
1025,1025,Deonte,Thompson,2017,Buffalo,WR,28.0,Deonte Thompson,30.07692307692308,18.41025641025641,218.84615384615384,1.641025641025641,62.1051282051282,0.0,0.0,0.0,0.8205128205128205,6.0,143.0,24.9,23.6,354.1,51.38
1026,1026,Allen,Lazard,2021,Green Bay,WR,26.0,Allen Lazard,48.66666666666666,33.888888888888886,462.55555555555554,3.0,69.74444444444445,1.5555555555555556,18.77777777777778,0.0,0.0,4.0,143.0,31.5,23.2,393.8,56.23
1027,1027,Darrell,Jackson,2005,Seattle,WR,27.0,Darrell Jackson,147.33333333333334,80.66666666666667,1178.3333333333333,7.666666666666667,54.633333333333326,0.0,0.0,0.0,1.6666666666666667,6.0,104.9,23.0,23.5,355.7,55.55
1028,1028,Bobby,Engram,2008,Seattle,WR,35.0,Bobby Engram,116.4102564102564,81.43589743589743,993.1794871794872,5.102564102564102,69.48974358974358,0.1794871794871795,0.717948717948718,0.0,0.8205128205128205,13.0,95.9,24.9,19.3,338.2,59.67
1029,1029,John,Brown,2016,Arizona,WR,26.0,John Brown,101.34782608695652,59.08695652173913,896.2173913043479,6.304347826086956,58.38260869565218,3.0,12.26086956521739,0.0,0.6521739130434783,3.0,103.7,29.4,21.2,399.3,58.16
1030,1030,Roddy,White,2015,Atlanta,WR,34.0,Roddy White,116.1219512195122,74.60975609756098,854.4146341463414,5.7317073170731705,64.28536585365853,0.0,0.0,0.0,2.682926829268293,11.0,99.6,23.8,26.1,378.2,64.06
1031,1031,Isaac,Bruce,2005,LA Rams,WR,33.0,Isaac Bruce,138.74468085106383,82.61702127659575,1192.7446808510638,5.680851063829787,59.42978723404255,0.6382978723404256,5.425531914893617,0.0,3.404255319148936,12.0,106.5,20.2,25.5,367.2,62.4
1032,1032,Andre',Davis,2007,Houston,WR,28.0,Andre' Davis,10.731707317073171,3.5365853658536586,51.85365853658536,0.2195121951219512,30.553658536585367,0.0,0.0,0.0,0.0,6.0,109.3,16.7,22.9,279.1,54.87
1033,1033,Brandon,Stokley,2005,Indianapolis,WR,29.0,Brandon Stokley,90.94736842105264,60.73684210526316,940.2631578947368,8.894736842105264,67.03157894736842,0.0,0.0,0.0,0.8421052631578947,7.0,101.3,31.9,21.9,404.4,56.97
1034,1034,Jeremy,Maclin,2017,Baltimore,WR,29.0,Jeremy Maclin,94.46153846153848,60.53846153846154,748.3076923076923,4.307692307692308,62.630769230769225,1.7692307692307692,4.769230769230769,0.0,0.7692307692307693,8.0,102.0,21.4,20.1,347.7,65.99
1035,1035,Antwaan,Randle,2005,Pittsburgh,WR,26.0,Antwaan Randle El,60.66666666666666,41.0,522.0,2.333333333333333,67.56666666666666,10.333333333333334,47.66666666666666,0.0,5.0,4.0,106.78,23.3,17.2,329.8,39.2
1036,1036,Auden,Tate,2019,Cincinnati,WR,22.0,Auden Tate,12.0,4.0,35.0,0.0,33.3,0.0,0.0,0.0,0.0,2.0,101.5,23.0,28.4,310.8,61.73
1037,1037,Corey,Bradford,2005,Houston,WR,30.0,Corey Bradford,56.78260869565217,25.95652173913044,420.2173913043478,3.347826086956522,46.0695652173913,0.0,0.0,0.0,0.0,8.0,107.4,19.3,21.2,320.5,52.15
1038,1038,Will,Fuller,2017,Houston,WR,23.0,Will Fuller,92.0,47.0,635.0,2.0,51.1,1.0,-3.0,0.0,2.0,2.0,113.2,17.9,20.9,312.7,56.63
1039,1039,Chris,Hogan,2018,New England,WR,31.0,Chris Hogan,58.54545454545455,35.81818181818182,548.5454545454545,4.545454545454546,61.19090909090909,3.0,13.363636363636363,0.0,0.4545454545454545,6.0,106.2,28.9,19.5,405.4,59.78
1040,1040,Mecole,Hardman,2021,Kansas City,WR,23.0,Mecole Hardman,55.0,36.0,552.6666666666666,4.666666666666667,65.2,4.0,26.33333333333333,0.0,2.0,3.0,141.0,28.5,22.8,414.7,62.57
