,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints
543,LaDainian,Tomlinson,2011,NYJ,RB,32.0,LaDainian Tomlinson,63.40909090909091,41.81818181818182,299.90909090909093,0.0,66.08636363636364,220.27272727272728,855.4545454545455,7.909090909090909,3.363636363636364,11.0,132.9
544,Brandon,Jacobs,2011,NYG,RB,29.0,Brandon Jacobs,18.74468085106383,10.51063829787234,98.8936170212766,0.3191489361702128,55.17234042553192,171.5744680851064,826.8297872340426,7.723404255319149,2.0,7.0,132.9
545,Charcandrick,West,2015,KAN,RB,24.0,Charcandrick West,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.8
546,Matt,Asiata,2016,MIN,RB,29.0,Matt Asiata,35.08510638297872,26.97872340425532,189.4468085106383,0.3191489361702128,81.10212765957448,72.08510638297872,258.17021276595744,2.872340425531915,0.3191489361702128,5.0,132.5
547,Leonard,Fournette,2020,TAM,RB,25.0,Leonard Fournette,84.42105263157895,64.63157894736842,451.05263157894734,0.2105263157894736,77.81052631578947,237.21052631578948,1001.8947368421052,3.421052631578948,0.7894736842105263,4.0,132.0
548,LeGarrette,Blount,2011,TAM,RB,25.0,LeGarrette Blount,7.0,5.0,14.0,0.0,71.4,201.0,1007.0,6.0,4.0,2.0,131.89999999999998
549,DOnta,Foreman,2022,CAR,RB,26.0,D'Onta Foreman,8.5,7.0,93.5,0.25,86.34999999999998,105.25,448.25,2.25,1.5,5.0,131.0
550,Darren,Sproles,2008,SDG,RB,25.0,Darren Sproles,12.0,10.0,31.0,0.0,83.3,37.0,164.0,2.0,1.0,3.0,130.2
551,Tim,Hightower,2010,ARI,RB,24.0,Tim Hightower,70.0,53.333333333333336,364.3333333333333,0.0,75.2,143.0,531.6666666666666,8.666666666666666,4.0,3.0,130.2
552,Darrell,Henderson,2020,LAR,RB,23.0,Darrell Henderson,6.0,4.0,37.0,0.0,66.7,39.0,147.0,0.0,0.0,2.0,130.0
553,Latavius,Murray,2018,MIN,RB,28.0,Latavius Murray,24.91304347826087,20.47826086956522,152.0,0.0,84.7,209.6086956521739,825.5652173913044,9.217391304347826,1.3043478260869563,5.0,129.9
554,Aaron,Stecker,2007,NOR,RB,32.0,Aaron Stecker,35.69230769230769,25.153846153846157,225.0,0.0,69.82307692307693,39.0,146.3846153846154,0.0,1.1538461538461535,8.0,129.9
555,Rex,Burkhead,2017,NWE,RB,27.0,Rex Burkhead,18.33333333333333,14.666666666666666,128.0,0.3333333333333333,78.89999999999999,50.66666666666666,230.66666666666663,1.3333333333333333,1.0,5.0,129.8
556,Cadillac,Williams,2006,TAM,RB,24.0,Cadillac Williams,25.0,20.0,81.0,0.0,80.0,290.0,1178.0,6.0,3.0,2.0,129.4
557,Kevan,Barlow,2005,SFO,RB,26.0,Kevan Barlow,44.65217391304348,35.0,245.0434782608696,0.3478260869565217,78.3913043478261,229.0434782608696,892.2608695652174,6.652173913043479,3.0434782608695654,5.0,129.2
558,Chester,Taylor,2009,MIN,RB,30.0,Chester Taylor,51.34782608695652,40.130434782608695,363.0869565217391,1.391304347826087,77.41739130434782,118.04347826086956,534.4347826086956,4.913043478260869,2.9130434782608696,8.0,128.7
559,Larry,Johnson,2007,KAN,RB,28.0,Larry Johnson,60.333333333333336,38.333333333333336,387.6666666666667,1.6666666666666667,63.833333333333336,389.3333333333333,1776.0,18.0,3.0,5.0,128.5
560,Clinton,Portis,2006,WAS,RB,25.0,Clinton Portis,46.1063829787234,33.191489361702125,222.06382978723408,0.6382978723404256,72.24255319148936,349.1276595744681,1451.851063829787,9.085106382978724,3.638297872340425,5.0,128.3
561,Najeh,Davenport,2007,PIT,RB,28.0,Najeh Davenport,17.93548387096774,12.903225806451612,162.3548387096774,0.8387096774193549,76.01290322580645,55.16129032258065,202.29032258064515,1.1612903225806452,1.8387096774193548,6.0,128.3
562,Mike,Goodson,2010,CAR,RB,23.0,Mike Goodson,2.0,2.0,15.0,0.0,100.0,22.0,49.0,0.0,1.0,2.0,128.2
563,Duke,Johnson,2018,CLE,RB,25.0,Duke Johnson,86.66666666666667,67.0,633.3333333333334,2.0,76.93333333333332,79.0,351.3333333333333,3.0,3.333333333333333,4.0,128.0
564,J.D.,McKissic,2021,WAS,RB,28.0,J.D. McKissic,87.33333333333333,64.66666666666667,470.3333333333333,1.6666666666666667,75.46666666666667,69.33333333333333,311.6666666666667,0.6666666666666666,2.0,6.0,128.0
565,Christian,McCaffrey,2021,CAR,RB,25.0,Christian McCaffrey,108.45454545454544,89.0,771.5454545454545,3.1818181818181817,83.82727272727273,224.8181818181818,1070.090909090909,12.272727272727272,0.7272727272727273,5.0,128.0
566,Gus,Edwards,2020,BAL,RB,25.0,Gus Edwards,5.72093023255814,5.72093023255814,38.604651162790695,0.0,100.0,134.02325581395348,712.7906976744187,2.0,1.4883720930232558,3.0,128.0
567,Priest,Holmes,2005,KAN,RB,32.0,Priest Holmes,57.5,46.5,438.5,0.5,79.1,258.0,1156.0,20.5,2.5,9.0,127.8
568,Stevan,Ridley,2013,NWE,RB,24.0,Stevan Ridley,11.0,5.0,38.333333333333336,0.0,48.6,222.33333333333331,989.0,8.333333333333334,3.0,3.0,127.5
569,Kevin,Jones,2005,DET,RB,23.0,Kevin Jones,41.0,28.0,180.0,1.0,68.3,241.0,1133.0,5.0,2.0,2.0,127.3
570,LeSean,McCoy,2018,BUF,RB,30.0,LeSean McCoy,70.61702127659575,56.12765957446808,418.6382978723405,1.680851063829787,80.14255319148936,270.0851063829787,1179.1702127659576,8.23404255319149,3.0,10.0,127.2
571,Greg,Olsen,2011,CAR,RB,26.0,Greg Olsen,82.66666666666667,47.333333333333336,473.3333333333333,6.0,57.6,0.0,0.0,0.0,1.3333333333333333,5.0,127.0
572,Jamaal,Williams,2020,GNB,RB,25.0,Jamaal Williams,43.54545454545455,34.63636363636363,237.3636363636364,3.1818181818181817,79.13636363636364,112.0909090909091,461.45454545454544,1.7272727272727273,0.0,4.0,127.0
573,Kareem,Hunt,2022,CLE,RB,27.0,Kareem Hunt,39.0,30.0,239.0,2.5,78.0,138.0,613.5,5.5,1.0,6.0,126.8
574,Tim,Hightower,2016,NOR,RB,30.0,Tim Hightower,13.0,12.0,129.0,0.0,92.3,96.0,375.0,4.0,0.0,6.0,126.8
575,Derrick,Ward,2007,NYG,RB,27.0,Derrick Ward,2.333333333333333,0.9333333333333332,6.066666666666666,0.0,18.666666666666668,16.333333333333332,57.4,0.0,0.5333333333333333,4.0,126.1
576,Alexander,Mattison,2021,MIN,RB,23.0,Alexander Mattison,14.0,12.0,110.66666666666669,0.6666666666666666,85.56666666666668,97.33333333333331,443.3333333333333,1.6666666666666667,0.3333333333333333,3.0,126.0
577,Mike,Gillislee,2016,BUF,RB,26.0,Mike Gillislee,7.0,6.0,29.0,0.0,85.7,47.0,267.0,3.0,1.0,3.0,125.7
578,LaMont,Jordan,2007,OAK,RB,29.0,LaMont Jordan,54.0625,36.25,287.9375,0.875,64.90625,183.125,692.5625,5.0625,1.4375,7.0,125.6
579,Adrian,Peterson,2020,DET,RB,35.0,Adrian Peterson,24.043478260869566,18.043478260869566,164.95652173913044,0.3478260869565217,74.94347826086957,224.91304347826087,948.0869565217392,5.695652173913044,3.0,14.0,125.0
580,Benny,Cunningham,2014,STL,RB,24.0,Benny Cunningham,10.0,6.0,59.0,0.0,60.0,47.0,261.0,1.0,2.0,2.0,124.8
581,Ryan,Mathews,2015,PHI,RB,28.0,Ryan Mathews,23.142857142857142,18.714285714285715,137.57142857142858,0.5714285714285714,83.60000000000001,194.57142857142856,858.5714285714286,4.714285714285714,1.5714285714285714,6.0,124.5
582,Ameer,Abdullah,2017,DET,RB,24.0,Ameer Abdullah,31.4,21.0,157.8,1.0,72.64,118.0,497.8,1.6,4.0,3.0,124.4
583,Brandon,Bolden,2021,NWE,RB,31.0,Brandon Bolden,11.0,9.0,111.0,1.0,81.8,15.0,68.0,3.0,0.0,9.0,124.0
584,Lamar,Miller,2013,MIA,RB,22.0,Lamar Miller,8.0,6.0,45.0,0.0,75.0,51.0,250.0,1.0,0.0,2.0,123.9
585,Jason,Avant,2011,PHI,RB,28.0,Jason Avant,70.0,47.66666666666666,577.6666666666666,1.6666666666666667,68.3,0.0,0.0,0.0,0.3333333333333333,6.0,123.9
586,Darren,McFadden,2011,OAK,RB,24.0,Darren McFadden,53.10526315789474,38.78947368421053,424.2631578947368,2.0526315789473686,71.09473684210526,185.42105263157896,904.3684210526316,5.105263157894737,4.315789473684211,4.0,123.8
587,Mike,Tolbert,2013,CAR,RB,28.0,Mike Tolbert,51.765957446808514,35.61702127659574,320.6595744680851,0.6382978723404256,68.94468085106384,75.38297872340425,280.97872340425533,7.319148936170213,0.6382978723404256,6.0,123.5
588,Cedric,Benson,2008,CIN,RB,26.0,Cedric Benson,20.10810810810811,13.35135135135135,95.02702702702705,0.0,69.89189189189189,180.1891891891892,663.0540540540541,4.8108108108108105,1.7837837837837838,4.0,123.2
589,Shaun,Alexander,2007,SEA,RB,30.0,Shaun Alexander,21.77777777777778,13.333333333333334,61.333333333333336,0.4444444444444444,64.64444444444445,304.44444444444446,1333.3333333333333,15.88888888888889,5.555555555555555,8.0,123.2
590,Pierre,Thomas,2014,NOR,RB,30.0,Pierre Thomas,74.1063829787234,64.87234042553192,462.25531914893617,2.3617021276595747,85.92340425531916,133.59574468085106,524.7446808510638,1.680851063829787,1.3617021276595744,8.0,123.0
591,Jerious,Norwood,2007,ATL,RB,24.0,Jerious Norwood,15.0,12.0,102.0,0.0,80.0,99.0,633.0,2.0,0.0,2.0,123.0
592,Earnest,Graham,2008,TAM,RB,28.0,Earnest Graham,46.391304347826086,32.30434782608695,212.69565217391303,0.0,55.0,148.6086956521739,606.1739130434783,6.521739130434782,0.6521739130434783,5.0,122.82
593,LeGarrette,Blount,2015,NWE,RB,29.0,LeGarrette Blount,9.666666666666666,7.333333333333333,48.66666666666666,0.0,68.86666666666666,134.33333333333334,622.0,5.666666666666667,1.6666666666666667,6.0,122.6
594,James,White,2015,NWE,RB,23.0,James White,5.0,5.0,23.0,0.0,100.0,9.0,38.0,0.0,0.0,2.0,122.6
595,Justin,Forsett,2010,SEA,RB,25.0,Justin Forsett,39.65217391304348,28.52173913043478,243.4782608695652,0.6956521739130435,50.01739130434783,79.30434782608695,430.60869565217394,2.782608695652174,2.782608695652174,3.0,122.5
596,Justin,Forsett,2015,BAL,RB,30.0,Justin Forsett,49.5609756097561,37.63414634146341,223.26829268292684,0.0,78.81463414634146,184.7317073170732,994.9024390243902,6.243902439024391,1.0,8.0,122.4
597,Giovani,Bernard,2016,CIN,RB,25.0,Giovani Bernard,63.977777777777774,47.266666666666666,436.4666666666666,0.5777777777777777,73.82444444444445,158.04444444444445,715.5555555555555,2.8666666666666667,1.4222222222222225,4.0,122.3
598,Rashaad,Penny,2021,SEA,RB,25.0,Rashaad Penny,6.875,5.0,51.875,0.625,45.4375,44.75,244.0,1.875,0.625,4.0,122.0
599,DeAndre,Washington,2019,OAK,RB,26.0,DeAndre Washington,19.857142857142858,15.142857142857142,89.57142857142857,0.4285714285714285,89.54285714285714,41.57142857142857,131.28571428571428,0.8571428571428571,1.4285714285714286,4.0,121.9
600,Chris,Perry,2005,CIN,RB,24.0,Chris Perry,3.0,3.0,33.0,0.0,100.0,2.0,1.0,0.0,0.0,2.0,121.7
601,Michael,Pittman,2005,TAM,RB,30.0,Michael Pittman,86.33333333333333,53.95238095238095,469.4761904761905,2.619047619047619,62.68095238095239,206.8095238095238,859.3333333333334,4.333333333333333,5.238095238095238,8.0,121.6
602,Correll,Buckhalter,2009,DEN,RB,31.0,Correll Buckhalter,28.33333333333333,21.33333333333333,245.0,1.3333333333333333,73.23333333333333,71.33333333333333,350.3333333333333,2.6666666666666665,0.3333333333333333,6.0,121.2
603,Tony,Pollard,2020,DAL,RB,23.0,Tony Pollard,20.0,15.0,107.0,1.0,75.0,86.0,455.0,2.0,1.0,2.0,121.0
604,LeGarrette,Blount,2013,NWE,RB,27.0,LeGarrette Blount,10.05,5.9,53.1,0.0,53.5,91.05,371.5,3.05,1.75,4.0,121.0
605,Darren,McFadden,2014,OAK,RB,27.0,Darren McFadden,39.25,26.375,164.25,0.375,67.5125,152.25,502.0,3.875,1.375,7.0,120.6
606,Matt,Forte,2017,NYJ,RB,32.0,Matt Forte,47.75609756097561,34.4390243902439,302.9512195121951,1.6341463414634143,71.73414634146341,218.0,839.9512195121952,6.048780487804878,1.3170731707317074,10.0,120.4
607,Leonard,Fournette,2018,JAX,RB,23.0,Leonard Fournette,48.0,36.0,302.0,1.0,75.0,268.0,1040.0,9.0,2.0,2.0,120.4
608,Brandon,Jacobs,2006,NYG,RB,24.0,Brandon Jacobs,0.0,0.0,0.0,0.0,0.0,38.0,99.0,7.0,1.0,2.0,120.2
609,Jamaal,Williams,2021,DET,RB,26.0,Jamaal Williams,38.333333333333336,33.666666666666664,241.66666666666663,2.333333333333333,87.96666666666665,115.0,490.0,1.6666666666666667,0.0,5.0,120.0
610,Doug,Martin,2018,OAK,RB,29.0,Doug Martin,17.466666666666665,10.333333333333334,97.33333333333331,0.0,60.0,139.6,410.0,3.0,1.0,7.0,119.9
611,BenJarvus,Green-Ellis,2013,CIN,RB,28.0,BenJarvus Green-Ellis,24.08695652173913,17.47826086956522,123.1304347826087,0.0,71.87391304347825,244.2608695652174,945.4782608695652,7.739130434782608,1.9565217391304348,6.0,119.8
612,Correll,Buckhalter,2008,PHI,RB,30.0,Correll Buckhalter,23.545454545454547,16.363636363636363,148.45454545454547,0.3636363636363636,67.5,69.63636363636364,324.6363636363636,3.272727272727273,1.3636363636363635,5.0,119.3
613,Toby,Gerhart,2011,MIN,RB,24.0,Toby Gerhart,29.0,21.0,167.0,0.0,72.4,81.0,322.0,1.0,3.0,2.0,119.1
614,Donald,Brown,2011,IND,RB,24.0,Donald Brown,23.83783783783784,17.324324324324323,194.2972972972973,0.0,73.54054054054055,113.83783783783784,432.7837837837838,2.2972972972972974,0.2972972972972973,3.0,119.1
615,Chester,Taylor,2005,BAL,RB,26.0,Chester Taylor,34.333333333333336,26.666666666666668,166.66666666666666,0.0,77.3,127.66666666666669,568.0,2.0,1.6666666666666667,4.0,118.9
616,LeSean,McCoy,2019,KAN,RB,31.0,LeSean McCoy,57.27272727272727,43.09090909090909,314.3636363636364,0.7272727272727273,74.88181818181819,206.8181818181818,740.9090909090909,4.090909090909091,1.0909090909090908,11.0,118.6
617,Rashad,Jennings,2010,JAX,RB,25.0,Rashad Jennings,18.0,16.0,101.0,0.0,88.9,39.0,202.0,1.0,0.0,2.0,118.2
618,Clyde,Edwards-Helaire,2021,KAN,RB,22.0,Clyde Edwards-Helaire,54.0,36.0,297.0,1.0,66.7,181.0,803.0,4.0,0.0,2.0,118.0
619,Fred,Taylor,2005,JAX,RB,29.0,Fred Taylor,63.81818181818182,40.36363636363637,354.09090909090907,1.0,63.11818181818182,290.90909090909093,1350.5454545454545,3.4545454545454546,4.090909090909091,8.0,118.0
620,Khalil,Herbert,2022,CHI,RB,24.0,Khalil Herbert,16.0,14.0,96.0,0.0,87.5,103.0,433.0,2.0,1.0,2.0,117.8
621,Kevin,Faulk,2007,NWE,RB,31.0,Kevin Faulk,52.0,40.05263157894737,335.7894736842105,1.5789473684210529,77.13684210526316,30.473684210526315,127.63157894736842,0.7894736842105263,2.210526315789474,9.0,117.8
622,Trent,Richardson,2014,IND,RB,24.0,Trent Richardson,57.74468085106383,40.1063829787234,332.27659574468083,1.0,69.08723404255319,213.2127659574468,686.5106382978723,5.553191489361702,2.3191489361702127,3.0,117.8
623,Ryan,Grant,2011,GNB,RB,29.0,Ryan Grant,26.666666666666668,22.22222222222222,175.11111111111111,0.0,74.04444444444444,251.55555555555557,1118.7777777777778,9.77777777777778,0.8888888888888888,5.0,117.7
624,Felix,Jones,2012,DAL,RB,25.0,Felix Jones,47.8,39.0,312.6,0.4,80.9,150.2,665.0,1.0,3.8,5.0,117.4
625,Jonathan,Stewart,2017,CAR,RB,30.0,Jonathan Stewart,21.0,10.666666666666666,73.0,0.3333333333333333,50.8,226.0,879.0,8.0,3.0,10.0,117.2
626,Ty,Johnson,2021,NYJ,RB,24.0,Ty Johnson,24.80952380952381,19.047619047619047,102.8095238095238,0.6190476190476191,76.65714285714287,57.42857142857143,261.23809523809524,0.6190476190476191,0.3809523809523809,3.0,117.0
627,James,White,2020,NWE,RB,28.0,James White,104.7391304347826,77.21739130434783,681.8695652173913,5.695652173913044,74.02608695652174,76.3913043478261,319.3478260869565,2.391304347826087,0.6521739130434783,7.0,117.0
628,Miles,Sanders,2021,PHI,RB,24.0,Miles Sanders,56.4,36.8,321.8,1.2,64.03999999999999,170.0,847.4,4.8,3.2,3.0,117.0
629,Cedric,Benson,2007,CHI,RB,25.0,Cedric Benson,7.923076923076923,6.384615384615385,42.23076923076923,0.0,84.61538461538461,136.23076923076923,560.4615384615385,4.615384615384615,0.2307692307692307,3.0,116.7
630,Kevin,Faulk,2009,NWE,RB,33.0,Kevin Faulk,69.47826086956522,54.17391304347826,450.1739130434783,2.3043478260869565,77.91304347826087,75.69565217391305,422.82608695652175,1.9565217391304348,0.3478260869565217,11.0,116.6
631,Mewelde,Moore,2006,MIN,RB,24.0,Mewelde Moore,44.95238095238095,34.61904761904762,314.95238095238096,1.5238095238095235,77.61904761904762,133.57142857142858,594.6190476190476,0.7619047619047619,1.5238095238095235,3.0,116.5
632,Dwayne,Allen,2014,IND,RB,24.0,Dwayne Allen,58.888888888888886,40.11111111111112,465.3333333333333,2.7777777777777777,66.17777777777778,2.6666666666666665,4.444444444444445,0.0,0.8888888888888888,3.0,116.5
633,Theo,Riddick,2018,DET,RB,27.0,Theo Riddick,70.04761904761905,53.0,426.6190476190476,2.7142857142857144,75.67142857142856,85.9047619047619,302.9047619047619,2.523809523809524,0.7619047619047619,6.0,116.5
634,Michael,Pittman,2006,TAM,RB,31.0,Michael Pittman,51.48888888888889,37.44444444444444,326.2888888888889,1.5777777777777775,73.9088888888889,113.04444444444444,577.5555555555555,2.7333333333333334,2.4444444444444446,9.0,116.0
635,Kevin,Smith,2011,DET,RB,25.0,Kevin Smith,37.32,26.6,274.84,0.52,70.41199999999999,129.16,452.28,2.08,1.56,4.0,115.5
636,Wendell,Smallwood,2018,PHI,RB,24.0,Wendell Smallwood,15.758620689655173,9.862068965517242,81.48275862068965,0.0,60.5448275862069,60.44827586206897,235.86206896551724,1.0,0.4482758620689655,3.0,115.4
637,Fred,Jackson,2012,BUF,RB,31.0,Fred Jackson,51.77777777777778,35.44444444444444,341.1111111111111,0.8888888888888888,68.84444444444445,193.11111111111111,930.8888888888888,5.555555555555555,3.333333333333333,6.0,115.4
638,Chris,Johnson,2014,NYJ,RB,29.0,Chris Johnson,51.0,40.0,307.3333333333333,2.6666666666666665,78.36666666666666,278.0,1132.3333333333333,6.0,3.6666666666666665,7.0,115.4
639,Knile,Davis,2014,KAN,RB,23.0,Knile Davis,15.0,11.0,75.0,0.0,73.3,70.0,242.0,4.0,3.0,2.0,115.0
640,Felix,Jones,2011,DAL,RB,24.0,Felix Jones,42.869565217391305,39.17391304347826,349.2608695652174,0.6956521739130435,90.50434782608696,164.0,765.0,1.608695652173913,2.3043478260869565,4.0,114.6
641,Peyton,Barber,2019,TAM,RB,25.0,Peyton Barber,25.666666666666668,18.666666666666668,99.33333333333331,0.6666666666666666,74.06666666666666,192.0,721.6666666666666,4.333333333333333,1.3333333333333333,4.0,114.5
642,Ricky,Williams,2010,MIA,RB,33.0,Ricky Williams,48.333333333333336,33.0,249.0,1.6666666666666667,68.8,214.0,967.0,8.666666666666666,5.0,10.0,114.4
643,Chris,Ogbonnaya,2013,CLE,RB,27.0,Chris Ogbonnaya,31.69767441860465,23.69767441860465,180.34883720930236,0.0,74.75813953488372,28.55813953488372,123.72093023255816,0.3023255813953488,1.302325581395349,4.0,114.3
644,Mike,Tolbert,2012,CAR,RB,27.0,Mike Tolbert,62.333333333333336,44.333333333333336,360.6666666666667,1.3333333333333333,74.33333333333333,141.33333333333334,571.6666666666666,9.0,3.0,5.0,114.1
645,Cedric,Benson,2006,CHI,RB,24.0,Cedric Benson,1.0,1.0,3.0,0.0,100.0,67.0,272.0,0.0,1.0,2.0,114.1
646,Julius,Jones,2007,DAL,RB,26.0,Julius Jones,23.666666666666668,16.511111111111113,163.95555555555555,0.0,65.14222222222223,264.1111111111111,1057.7111111111112,4.288888888888889,1.8666666666666667,4.0,114.1
647,Willie,Parker,2008,PIT,RB,28.0,Willie Parker,34.82608695652174,25.782608695652176,184.17391304347825,1.0434782608695652,74.0608695652174,326.5652173913044,1377.9130434782608,5.826086956521739,5.043478260869565,5.0,113.4
648,Felix,Jones,2009,DAL,RB,22.0,Felix Jones,2.0,2.0,10.0,0.0,100.0,30.0,266.0,3.0,0.0,2.0,113.4
649,Nyheim,Hines,2021,IND,RB,25.0,Nyheim Hines,70.0,56.66666666666666,428.0,2.6666666666666665,80.56666666666668,76.66666666666667,319.6666666666667,2.6666666666666665,0.3333333333333333,4.0,113.0
650,Ron,Dayne,2006,HOU,RB,28.0,Ron Dayne,3.411764705882353,2.176470588235294,12.882352941176473,0.0,69.11764705882354,52.588235294117645,232.52941176470588,1.0,0.5882352941176471,6.0,112.9
651,Jahvid,Best,2011,DET,RB,22.0,Jahvid Best,80.0,58.0,487.0,2.0,72.5,171.0,555.0,4.0,1.0,2.0,112.7
652,Shonn,Greene,2010,NYJ,RB,25.0,Shonn Greene,5.0,0.0,0.0,0.0,0.0,108.0,540.0,2.0,3.0,2.0,112.6
653,Tony,Fisher,2005,GNB,RB,26.0,Tony Fisher,37.93617021276596,32.57446808510638,254.3404255319149,2.0,85.63404255319149,57.02127659574468,216.3404255319149,0.3191489361702128,0.6808510638297872,4.0,112.56
654,James,Starks,2011,GNB,RB,25.0,James Starks,4.0,2.0,15.0,0.0,50.0,29.0,101.0,0.0,0.0,2.0,112.4
655,Jamaal,Williams,2018,GNB,RB,23.0,Jamaal Williams,34.0,25.0,262.0,2.0,73.5,153.0,556.0,4.0,0.0,2.0,112.4
656,Knowshon,Moreno,2012,DEN,RB,25.0,Knowshon Moreno,30.88888888888889,23.51851851851852,231.4814814814815,1.962962962962963,75.12962962962963,106.8148148148148,467.8888888888889,2.4074074074074074,1.962962962962963,4.0,112.2
657,Antonio,Andrews,2015,TEN,RB,23.0,Antonio Andrews,2.0,2.0,11.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,112.04
658,Marcel,Reece,2013,OAK,RB,28.0,Marcel Reece,62.90909090909091,45.18181818181818,442.8181818181818,1.2727272727272727,72.23636363636363,47.54545454545455,227.63636363636363,0.0,1.7272727272727273,5.0,111.78
659,Alfred,Blue,2015,HOU,RB,24.0,Alfred Blue,18.0,15.0,113.0,1.0,83.3,169.0,528.0,2.0,0.0,2.0,111.7
660,Jordan,Howard,2019,PHI,RB,25.0,Jordan Howard,28.0,21.0,138.33333333333334,0.0,75.23333333333333,258.6666666666667,997.3333333333334,9.0,1.6666666666666667,4.0,111.4
661,LeVeon,Bell,2015,PIT,RB,23.0,Le'Veon Bell,93.73333333333332,72.02222222222223,722.5555555555555,2.1333333333333333,75.88,276.7111111111111,1216.2666666666669,8.0,0.2888888888888888,3.0,111.2
662,Bobby,Rainey,2014,TAM,RB,27.0,Bobby Rainey,19.0,15.0,46.0,1.0,78.9,150.0,566.0,5.0,1.0,2.0,111.1
663,Kareem,Hunt,2021,CLE,RB,26.0,Kareem Hunt,49.6,37.8,300.2,4.2,76.42,167.0,708.6,5.2,1.8,5.0,110.0
664,Peyton,Hillis,2011,CLE,RB,25.0,Peyton Hillis,55.391304347826086,43.65217391304348,337.60869565217394,1.391304347826087,75.39565217391305,191.7826086956522,835.2173913043479,7.956521739130435,5.869565217391305,4.0,109.7
665,Mark,Ingram,2021,HOU,RB,32.0,Mark Ingram,16.513513513513512,14.108108108108109,129.86486486486487,2.027027027027027,80.95945945945945,124.70270270270272,590.4864864864865,5.243243243243243,0.8108108108108109,11.0,109.0
666,Malcolm,Brown,2020,LAR,RB,27.0,Malcolm Brown,6.3,2.9,26.8,0.3,44.73,61.2,242.1,3.5,0.0,6.0,109.0
667,Kevin,Faulk,2006,NWE,RB,30.0,Kevin Faulk,34.148148148148145,27.77777777777778,255.11111111111111,0.4074074074074074,81.78148148148149,52.22222222222222,189.8148148148148,0.8148148148148148,2.592592592592593,8.0,108.9
668,Shaun,Draughn,2016,SFO,RB,29.0,Shaun Draughn,24.0625,18.5625,121.0,0.0,53.00625,56.75,193.625,0.6875,0.6875,6.0,108.9
669,Michael,Bennett,2005,MIN,RB,27.0,Michael Bennett,20.6,18.6,187.0,0.7333333333333333,89.80666666666666,75.33333333333333,321.6,1.0,1.2666666666666666,5.0,108.7
670,Deuce,McAllister,2008,NOR,RB,30.0,Deuce McAllister,27.142857142857142,22.571428571428573,145.71428571428572,0.0,82.35714285714286,181.14285714285717,781.2857142857143,7.142857142857143,2.4285714285714284,8.0,108.6
671,Alex,Collins,2018,BAL,RB,24.0,Alex Collins,29.29268292682927,19.78048780487805,159.3658536585366,0.0,73.58536585365853,163.4390243902439,745.4878048780488,4.658536585365853,3.463414634146341,3.0,108.6
672,Robert,Turbin,2016,IND,RB,27.0,Robert Turbin,14.444444444444445,11.0,95.44444444444444,0.8888888888888888,74.44444444444444,60.66666666666666,248.33333333333331,0.5555555555555556,0.4444444444444444,5.0,108.3
673,Ronnie,Brown,2012,SDG,RB,31.0,Ronnie Brown,15.666666666666666,11.0,80.66666666666667,0.0,25.566666666666663,94.66666666666669,335.3333333333333,2.333333333333333,1.6666666666666667,8.0,108.1
674,Leon,Washington,2007,NYJ,RB,25.0,Leon Washington,31.0,25.0,270.0,0.0,80.6,151.0,650.0,4.0,3.0,2.0,108.04
675,Rex,Burkhead,2020,NWE,RB,30.0,Rex Burkhead,33.76470588235294,23.94117647058824,244.1764705882353,0.2352941176470588,70.84117647058824,63.11764705882353,274.7058823529412,2.294117647058824,1.2352941176470589,8.0,108.0
676,Roy,Helu,2013,WAS,RB,25.0,Roy Helu,44.142857142857146,37.0,283.57142857142856,0.7142857142857143,87.92857142857143,108.42857142857144,457.7142857142857,1.4285714285714286,1.4285714285714286,3.0,107.5
677,Chris,Johnson,2015,ARI,RB,30.0,Chris Johnson,40.0,30.0,215.66666666666663,2.0,74.0,196.33333333333331,801.0,2.6666666666666665,1.6666666666666667,8.0,107.2
678,Andre,Brown,2012,NYG,RB,26.0,Andre Brown,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,2.0,107.1
679,Reggie,Bush,2014,DET,RB,29.0,Reggie Bush,69.81818181818181,47.09090909090909,428.1818181818182,2.636363636363636,67.42727272727274,224.45454545454547,998.7272727272727,4.727272727272728,4.636363636363637,9.0,107.0
680,Arian,Foster,2013,HOU,RB,27.0,Arian Foster,62.04444444444445,43.75555555555555,332.55555555555554,2.0,70.3288888888889,329.9111111111111,1366.2222222222222,13.555555555555555,3.577777777777778,5.0,106.5
681,Marshall,Faulk,2005,STL,RB,32.0,Marshall Faulk,63.87179487179487,48.58974358974359,304.3589743589744,1.0,76.02564102564102,198.948717948718,786.4102564102565,4.974358974358975,1.435897435897436,12.0,106.3
682,Chris,Brown,2007,TEN,RB,26.0,Chris Brown,25.8,15.8,197.8,1.2,49.44,150.8,573.0,3.0,2.8,5.0,106.0
683,Nyheim,Hines,2019,IND,RB,23.0,Nyheim Hines,81.0,63.0,425.0,2.0,77.8,85.0,314.0,2.0,1.0,2.0,105.9
