,First,Last,Year,Tm,Pos,Age,FantasyPoints,Player
68,David,Montgomery,2021,CHI,RB,24.0,195.0,David Montgomery
69,AJ,Dillon,2021,GNB,RB,23.0,186.0,AJ Dillon
71,Darrel,Williams,2021,KAN,RB,26.0,196.0,Darrel Williams
72,D'Andre,Swift,2021,DET,RB,22.0,209.0,D'Andre Swift
75,Elijah,Mitchell,2021,SFO,RB,23.0,165.0,Elijah Mitchell
96,James,Robinson,2021,JAX,RB,23.0,174.0,James Robinson
97,Darrell,Henderson,2021,LAR,RB,24.0,163.0,Darrell Henderson
99,Myles,Gaskin,2021,MIA,RB,24.0,174.0,Myles Gaskin
100,Sony,Michel,2021,LAR,RB,26.0,146.0,Sony Michel
101,Tony,Pollard,2021,DAL,RB,24.0,163.0,Tony Pollard
104,Michael,Carter,2021,NYJ,RB,22.0,154.0,Michael Carter
109,Rashaad,Penny,2021,SEA,RB,25.0,122.0,Rashaad Penny
111,Devonta,Freeman,2021,BAL,RB,29.0,147.0,Devonta Freeman
112,Chuba,Hubbard,2021,CAR,RB,22.0,138.0,Chuba Hubbard
114,Saquon,Barkley,2021,NYG,RB,24.0,149.0,Saquon Barkley
119,Devontae,Booker,2021,NYG,RB,29.0,144.0,Devontae Booker
125,Rhamondre,Stevenson,2021,NWE,RB,23.0,115.0,Rhamondre Stevenson
126,Chase,Edmonds,2021,ARI,RB,25.0,143.0,Chase Edmonds
127,Clyde,Edwards-Helaire,2021,KAN,RB,22.0,118.0,Clyde Edwards-Helaire
130,Mike,Davis,2021,ATL,RB,28.0,138.0,Mike Davis
131,Alexander,Mattison,2021,MIN,RB,23.0,126.0,Alexander Mattison
132,Latavius,Murray,2021,BAL,RB,31.0,104.0,Latavius Murray
133,Jamaal,Williams,2021,DET,RB,26.0,120.0,Jamaal Williams
139,Christian,McCaffrey,2021,CAR,RB,25.0,128.0,Christian McCaffrey
140,Miles,Sanders,2021,PHI,RB,24.0,117.0,Miles Sanders
141,Kenneth,Gainwell,2021,PHI,RB,22.0,123.0,Kenneth Gainwell
144,Kareem,Hunt,2021,CLE,RB,26.0,110.0,Kareem Hunt
148,Boston,Scott,2021,PHI,RB,26.0,99.0,Boston Scott
150,D'Onta,Foreman,2021,TEN,RB,25.0,94.0,D'Onta Foreman
151,D'Ernest,Johnson,2021,CLE,RB,25.0,104.0,D'Ernest Johnson
152,J.D.,McKissic,2021,WAS,RB,28.0,128.0,J.D. McKissic
158,Brandon,Bolden,2021,NWE,RB,31.0,124.0,Brandon Bolden
160,Ty,Johnson,2021,NYJ,RB,24.0,117.0,Ty Johnson
162,Mark,Ingram,2021,2TM,RB,32.0,109.0,Mark Ingram
163,Zack,Moss,2021,BUF,RB,24.0,105.0,Zack Moss
167,Rex,Burkhead,2021,HOU,RB,31.0,104.0,Rex Burkhead
176,Kenyan,Drake,2021,LVR,RB,27.0,103.0,Kenyan Drake
177,Nyheim,Hines,2021,IND,RB,25.0,113.0,Nyheim Hines
184,Ronald,Jones,2021,TAM,RB,24.0,79.0,Ronald Jones II
188,Khalil,Herbert,2021,CHI,RB,23.0,79.0,Khalil Herbert
190,Justin,Jackson,2021,LAC,RB,25.0,86.0,Justin Jackson
195,Jordan,Howard,2021,PHI,RB,27.0,63.0,Jordan Howard
199,Alex,Collins,2021,SEA,RB,27.0,69.0,Alex Collins
211,Samaje,Perine,2021,CIN,RB,26.0,83.0,Samaje Perine
214,Duke,Johnson,2021,MIA,RB,28.0,59.0,Duke Johnson
217,Dontrell,Hilliard,2021,TEN,RB,26.0,73.0,Dontrell Hilliard
219,Ameer,Abdullah,2021,2TM,RB,28.0,90.0,Ameer Abdullah
230,David,Johnson,2021,HOU,RB,30.0,81.0,David Johnson
234,Derrick,Gore,2021,KAN,RB,27.0,56.0,Derrick Gore
237,Travis,Homer,2021,SEA,RB,23.0,62.0,Travis Homer
239,Jeremy,McNichols,2021,TEN,RB,26.0,74.0,Jeremy McNichols
240,Jaret,Patterson,2021,WAS,RB,22.0,56.0,Jaret Patterson
244,Damien,Williams,2021,CHI,RB,29.0,61.0,Damien Williams
245,Jeff,Wilson,2021,SFO,RB,26.0,52.0,Jeff Wilson
246,Kyle,Juszczyk,2021,SFO,RB,30.0,74.0,Kyle Juszczyk
254,Chris,Carson,2021,SEA,RB,27.0,48.0,Chris Carson
259,Tevin,Coleman,2021,NYJ,RB,28.0,52.0,Tevin Coleman
260,Phillip,Lindsay,2021,2TM,RB,27.0,45.0,Phillip Lindsay
262,Peyton,Barber,2021,LVR,RB,27.0,50.0,Peyton Barber
266,DeeJay,Dallas,2021,SEA,RB,23.0,60.0,DeeJay Dallas
280,Dare,Ogunbowale,2021,JAX,RB,27.0,50.0,Dare Ogunbowale
281,Giovani,Bernard,2021,TAM,RB,30.0,59.0,Giovani Bernard
282,Matt,Breida,2021,BUF,RB,26.0,43.0,Matt Breida
288,Chris,Evans,2021,CIN,RB,24.0,50.0,Chris Evans
295,Carlos,Hyde,2021,JAX,RB,31.0,46.0,Carlos Hyde
299,Le'Veon,Bell,2021,2TM,RB,29.0,38.0,Le'Veon Bell
300,Demetric,Felton,2021,CLE,RB,23.0,51.0,Demetric Felton
304,Ke'Shawn,Vaughn,2021,TAM,RB,24.0,37.0,Ke'Shawn Vaughn
305,Ty'Son,Williams,2021,BAL,RB,25.0,42.0,Ty'Son Williams
315,Craig,Reynolds,2021,DET,RB,25.0,35.0,Craig Reynolds
317,Salvon,Ahmed,2021,MIA,RB,23.0,39.0,Salvon Ahmed
320,Jamycal,Hasty,2021,SFO,RB,25.0,50.0,Jamycal Hasty
322,Elijhaa,Penny,2021,NYG,RB,28.0,36.0,Elijhaa Penny
324,Royce,Freeman,2021,2TM,RB,25.0,35.0,Royce Freeman
325,Trey,Sermon,2021,SFO,RB,22.0,28.0,Trey Sermon
334,Corey,Clement,2021,DAL,RB,27.0,29.0,Corey Clement
336,Jerick,McKinnon,2021,KAN,RB,29.0,36.0,Jerick McKinnon
337,Adrian,Peterson,2021,2TM,RB,36.0,27.0,Adrian Peterson
341,Eno,Benjamin,2021,ARI,RB,22.0,28.0,Eno Benjamin
344,Jermar,Jefferson,2021,DET,RB,21.0,26.0,Jermar Jefferson
349,Malcolm,Brown,2021,MIA,RB,28.0,23.0,Malcolm Brown
351,Godwin,Igwebuike,2021,DET,RB,27.0,27.0,Godwin Igwebuike
354,Kene,Nwangwu,2021,MIN,RB,23.0,23.0,Kene Nwangwu
357,James,White,2021,NWE,RB,29.0,31.0,James White
367,Tony,Jones,2021,NOR,RB,24.0,22.0,Tony Jones
368,Austin,Walter,2021,NYJ,RB,25.0,19.0,Austin Walter
369,Jonathan,Williams,2021,WAS,RB,27.0,21.0,Jonathan Williams
371,C.J.,Ham,2021,MIN,RB,28.0,33.0,C.J. Ham
375,Qadree,Ollison,2021,ATL,RB,25.0,20.0,Qadree Ollison
378,Alec,Ingold,2021,LVR,RB,25.0,25.0,Alec Ingold
381,Larry,Rountree,2021,LAC,RB,22.0,16.0,Larry Rountree
383,J.J.,Taylor,2021,NWE,RB,23.0,19.0,J.J. Taylor
384,Patrick,Taylor,2021,GNB,RB,23.0,17.0,Patrick Taylor
390,Wayne,Gallman,2021,2TM,RB,27.0,14.0,Wayne Gallman
394,Patrick,Ricard,2021,BAL,RB,27.0,21.0,Patrick Ricard
398,Michael,Burton,2021,KAN,RB,29.0,15.0,Michael Burton
402,Joshua,Kelley,2021,LAC,RB,24.0,17.0,Joshua Kelley
411,Marlon,Mack,2021,IND,RB,25.0,13.0,Marlon Mack
412,Jalen,Richard,2021,LVR,RB,28.0,23.0,Jalen Richard
416,Benny,Snell,2021,PIT,RB,23.0,13.0,Benny Snell Jr.
418,Ryquell,Armstead,2021,JAX,RB,25.0,13.0,Ryquell Armstead
421,Jason,Cabinda,2021,DET,RB,25.0,14.0,Jason Cabinda
431,JaQuan,Hardy,2021,DAL,RB,24.0,9.0,JaQuan Hardy
432,Deon,Jackson,2021,IND,RB,22.0,9.0,Deon Jackson
433,Andy,Janovich,2021,CLE,RB,28.0,12.0,Andy Janovich
436,Keith,Smith,2021,ATL,RB,29.0,18.0,Keith Smith
438,Alex,Armah,2021,2TM,RB,27.0,9.0,Alex Armah
449,Johnny,Stanton,2021,CLE,RB,27.0,9.0,Johnny Stanton
450,Jonathan,Ward,2021,ARI,RB,24.0,10.0,Jonathan Ward
453,Mike,Boone,2021,DEN,RB,26.0,8.0,Mike Boone
462,Ito,Smith,2021,DAL,RB,26.0,6.0,Ito Smith
463,Trayveon,Williams,2021,CIN,RB,24.0,7.0,Trayveon Williams
466,Jason,Huntley,2021,PHI,RB,23.0,5.0,Jason Huntley
468,Wendell,Smallwood,2021,WAS,RB,27.0,9.0,Wendell Smallwood
469,Rodney,Smith,2021,CAR,RB,25.0,10.0,Rodney Smith
473,Kalen,Ballage,2021,PIT,RB,26.0,6.0,Kalen Ballage
481,Jakob,Johnson,2021,NWE,RB,27.0,8.0,Jakob Johnson
494,Reggie,Gilliam,2021,BUF,RB,24.0,6.0,Reggie Gilliam
497,Kylin,Hill,2021,GNB,RB,23.0,4.0,Kylin Hill
502,Gabe,Nabers,2021,LAC,RB,24.0,6.0,Gabe Nabers
504,La'Mical,Perine,2021,NYJ,RB,23.0,3.0,La'Mical Perine
508,Dwayne,Washington,2021,NOR,RB,27.0,5.0,Dwayne Washington
512,Nick,Bawden,2021,NYJ,RB,25.0,3.0,Nick Bawden
514,Reggie,Bonnafon,2021,CAR,RB,25.0,4.0,Reggie Bonnafon
518,Darrynton,Evans,2021,TEN,RB,23.0,4.0,Darrynton Evans
523,Patrick,Laird,2021,MIA,RB,26.0,5.0,Patrick Laird
524,Raheem,Mostert,2021,SFO,RB,29.0,2.0,Raheem Mostert
526,Scottie,Phillips,2021,HOU,RB,24.0,4.0,Scottie Phillips
527,Adam,Prentice,2021,NOR,RB,24.0,5.0,Adam Prentice
528,Trey,Ragas,2021,LVR,RB,25.0,4.0,Trey Ragas
529,Jaylen,Samuels,2021,HOU,RB,25.0,5.0,Jaylen Samuels
534,Derek,Watt,2021,PIT,RB,29.0,5.0,Derek Watt
536,Cam,Akers,2021,LAR,RB,22.0,4.0,Cam Akers
540,Gary,Brightwell,2021,NYG,RB,22.0,2.0,Gary Brightwell
543,Damarea,Crockett,2021,DEN,RB,24.0,1.0,Damarea Crockett
547,Jake,Funk,2021,LAR,RB,23.0,1.0,Jake Funk
551,Buddy,Howell,2021,LAR,RB,25.0,1.0,Buddy Howell
553,John,Kelly,2021,CLE,RB,25.0,1.0,John Kelly
556,Anthony,McFarland,2021,PIT,RB,22.0,2.0,Anthony McFarland Jr.
561,Ryan,Nall,2021,CHI,RB,26.0,2.0,Ryan Nall
562,Jacques,Patrick,2021,SFO,RB,24.0,1.0,Jacques Patrick
565,Mekhi,Sargent,2021,3TM,RB,24.0,1.0,Mekhi Sargent
580,Kenjon,Barner,2021,TAM,RB,32.0,,Kenjon Barner
582,Nick,Bellore,2021,SEA,RB,32.0,,Nick Bellore
594,Nathan,Cottrell,2021,JAX,RB,25.0,,Nathan Cottrell
628,Nate,McCrary,2021,BAL,RB,22.0,,Nate McCrary
634,Devine,Ozigbo,2021,2TM,RB,25.0,,Devine Ozigbo
660,Khari,Blasingame,2021,TEN,RB,25.0,1.0,Khari Blasingame
667,Trenton,Cannon,2021,2TM,RB,27.0,-2.0,Trenton Cannon
