,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints
1207,Dez,Bryant,2015,DAL,WR,27.0,Dez Bryant,143.66666666666666,89.66666666666667,1291.0,15.0,62.63333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,6.0,89.1
1208,Bobby,Wade,2009,KAN,WR,28.0,Bobby Wade,87.33333333333333,53.333333333333336,645.6666666666666,2.333333333333333,61.16666666666666,0.3333333333333333,-3.0,0.0,2.333333333333333,7.0,83.8
1209,Isaiah,McKenzie,2022,BUF,WR,27.0,Isaiah McKenzie,28.782608695652176,23.47826086956522,214.17391304347825,2.391304347826087,80.83043478260869,9.347826086956522,33.78260869565217,0.6521739130434783,1.3043478260869563,6.0,119.8
1210,Troy,Williamson,2006,MIN,WR,23.0,Troy Williamson,52.0,24.0,372.0,2.0,46.2,3.0,28.0,0.0,0.0,2.0,82.5
1211,Taylor,Gabriel,2019,CHI,WR,28.0,Taylor Gabriel,79.0,55.66666666666666,584.6666666666666,1.6666666666666667,69.56666666666666,8.666666666666666,57.0,0.0,0.6666666666666666,6.0,90.3
1212,Roscoe,Parrish,2007,BUF,WR,25.0,Roscoe Parrish,36.42857142857143,21.09523809523809,279.04761904761904,1.761904761904762,58.095238095238095,2.0,13.238095238095235,0.0,2.0,3.0,84.10000000000002
1213,Kendall,Wright,2016,TEN,WR,27.0,Kendall Wright,73.58823529411765,44.64705882352941,534.4117647058823,4.235294117647059,60.535294117647055,4.588235294117647,32.23529411764706,0.0,0.4117647058823529,5.0,90.1
1214,Marquise,Goodwin,2016,BUF,WR,26.0,Marquise Goodwin,7.0,1.2857142857142858,36.85714285714285,0.0,36.5,2.142857142857143,5.714285714285714,0.0,0.7142857142857143,4.0,90.1
1215,Doug,Gabriel,2006,NWE,WR,26.0,Doug Gabriel,74.54545454545455,35.54545454545455,552.9090909090909,2.636363636363636,47.90909090909091,1.3636363636363635,5.727272727272728,0.0,0.7272727272727273,4.0,118.8
1216,Mike,Brown,2013,JAX,WR,24.0,Mike Brown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.6
1217,Arnaz,Battle,2005,SFO,WR,25.0,Arnaz Battle,11.88888888888889,6.222222222222222,111.22222222222224,0.0,41.45555555555555,2.0,7.0,0.0,1.5555555555555556,3.0,86.47999999999998
1218,Amani,Toomer,2006,NYG,WR,32.0,Amani Toomer,108.36170212765956,57.12765957446808,704.1063829787234,4.76595744680851,52.67021276595744,0.0,0.0,0.0,0.3191489361702128,11.0,86.0
1219,TJ,Houshmandzadeh,2010,BAL,WR,33.0,T.J. Houshmandzadeh,135.63829787234042,83.14893617021276,908.7659574468086,3.3191489361702127,61.27659574468085,0.3191489361702128,2.872340425531915,0.0,1.3617021276595744,10.0,87.8
1220,Randy,Moss,2012,SFO,WR,35.0,Randy Moss,63.0,28.0,393.0,5.0,44.4,0.0,0.0,0.0,0.0,14.0,89.4
1221,Ricky,Proehl,2005,CAR,WR,37.0,Ricky Proehl,64.0,31.666666666666668,461.0,1.3333333333333333,49.7,0.6666666666666666,6.0,0.0,0.0,16.0,92.3
1222,Jermaine,Kearse,2018,NYJ,WR,28.0,Jermaine Kearse,97.66666666666669,57.0,710.0,3.6666666666666665,57.833333333333336,0.0,0.0,0.0,0.6666666666666666,7.0,80.1
1223,Antonio,Brown,2020,TAM,WR,32.0,Antonio Brown,149.1764705882353,92.23529411764706,1151.0,13.352941176470589,60.5,0.1176470588235294,0.5882352941176471,0.0,0.0,11.0,117.0
1224,Kevin,Curtis,2008,PHI,WR,30.0,Kevin Curtis,109.0,64.66666666666667,899.6666666666666,5.333333333333333,61.4,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,6.0,84.0
1225,Cordarrelle,Patterson,2017,OAK,WR,26.0,Cordarrelle Patterson,47.333333333333336,35.333333333333336,305.3333333333333,1.3333333333333333,82.86666666666666,5.333333333333333,33.666666666666664,0.0,1.6666666666666667,5.0,86.0
1226,Marvin,Jones,2022,JAX,WR,32.0,Marvin Jones,118.4,73.96,878.72,5.6,62.496,0.0,0.0,0.0,0.0,10.0,116.9
1227,Brandon,Jones,2006,TEN,WR,24.0,Brandon Jones,47.0,23.0,299.0,2.0,48.9,1.0,1.0,0.0,0.0,2.0,89.7
